question_id,scenario_id,domain,seed,forecaster_id,interface_id,friction_level,forecast_metric,target_metric,executed_metric,target_executed_gap,realized_cost,realized_turnover_or_adjustment,rank_within_forecast_metric,rank_within_executed_metric
Q2,synthetic_q2_stress_v2,synthetic,28,linear_ar,tempered,1.0,-0.04154215544827993,-0.13899791119911106,-0.15265362341841887,0.013655712219307808,0.024151385686659043,0.024151385686659043,2,3
Q2,synthetic_q2_stress_v2,synthetic,28,moving_average,tempered,1.0,-0.0633573570092763,-0.10139019450124802,-0.18312055286562046,0.08173035836437244,0.022394299232554406,0.022394299232554406,3,4
Q2,synthetic_q2_stress_v2,synthetic,28,naive_last,tempered,1.0,-0.039360402086236285,-0.15134719982936082,-0.13953019229359112,-0.011817007535769697,0.025405512878823238,0.025405512878823238,1,2
Q2,synthetic_q2_stress_v2,synthetic,28,noisy_overreactive,tempered,1.0,-0.10145929974128978,-0.3935627004473224,-0.1341626583004936,-0.25940004214682877,0.034694525622354526,0.034694525622354526,4,1
Q2,synthetic_q2_stress_v2,synthetic,29,linear_ar,tempered,0.0,-0.04485736235026452,-0.04485736235026452,-0.04485736235026452,0.0,0.0,0.1035440933174239,2,2
Q2,synthetic_q2_stress_v2,synthetic,29,moving_average,tempered,0.0,-0.0670335441126392,-0.0670335441126392,-0.0670335441126392,0.0,0.0,0.03857628648162784,3,3
Q2,synthetic_q2_stress_v2,synthetic,29,naive_last,tempered,0.0,-0.04300412890550058,-0.04300412890550058,-0.04300412890550058,0.0,0.0,0.11170338689762879,1,1
Q2,synthetic_q2_stress_v2,synthetic,29,noisy_overreactive,tempered,0.0,-0.11432048381473833,-0.08996600311415176,-0.08996600311415176,0.0,0.0,0.3042871149425338,4,4
Q2,synthetic_q2_stress_v2,synthetic,29,linear_ar,tempered,0.25,-0.04485736235026452,-0.07074338567962049,-0.09876641643347085,0.02802303075385036,0.007270440279487461,0.029081761117949845,2,3
Q2,synthetic_q2_stress_v2,synthetic,29,moving_average,tempered,0.25,-0.0670335441126392,-0.07667761573304617,-0.13411563078445,0.05743801505140382,0.0061962204690466285,0.024784881876186514,3,4
Q2,synthetic_q2_stress_v2,synthetic,29,naive_last,tempered,0.25,-0.04300412890550058,-0.07092997562990777,-0.08886427716446499,0.017934301534557218,0.007722878819411753,0.03089151527764701,1,2
Q2,synthetic_q2_stress_v2,synthetic,29,noisy_overreactive,tempered,0.25,-0.11432048381473833,-0.1660377818497852,-0.08101120150598623,-0.08502658034379898,0.011823272358888411,0.047293089435553645,4,1
Q2,synthetic_q2_stress_v2,synthetic,29,linear_ar,tempered,0.5,-0.04485736235026452,-0.09662940900897646,-0.11879862902791573,0.02216922001893927,0.013498452743205039,0.026996905486410077,2,3
Q2,synthetic_q2_stress_v2,synthetic,29,moving_average,tempered,0.5,-0.0670335441126392,-0.08632168735345311,-0.1533697827409423,0.06704809538748918,0.011992577309296875,0.02398515461859375,3,4
Q2,synthetic_q2_stress_v2,synthetic,29,naive_last,tempered,0.5,-0.04300412890550058,-0.09885582235431499,-0.10806336581111181,0.009207543456796821,0.014282206830955841,0.028564413661911682,1,2
Q2,synthetic_q2_stress_v2,synthetic,29,noisy_overreactive,tempered,0.5,-0.11432048381473833,-0.24210956058541866,-0.10164529971829893,-0.14046426086711972,0.020660123637246994,0.04132024727449399,4,1
Q2,synthetic_q2_stress_v2,synthetic,29,linear_ar,tempered,1.0,-0.04485736235026452,-0.1484014556676884,-0.15637176135535777,0.007970305687669377,0.02444438939897209,0.02444438939897209,2,3
Q2,synthetic_q2_stress_v2,synthetic,29,moving_average,tempered,1.0,-0.0670335441126392,-0.10560983059426703,-0.18989597913971992,0.0842861485454529,0.022890564354499734,0.022890564354499734,3,4
Q2,synthetic_q2_stress_v2,synthetic,29,naive_last,tempered,1.0,-0.04300412890550058,-0.15470751580312936,-0.14424336263826182,-0.01046415316486754,0.02552214586180893,0.02552214586180893,1,2
Q2,synthetic_q2_stress_v2,synthetic,29,noisy_overreactive,tempered,1.0,-0.11432048381473833,-0.3942531180566855,-0.13891791478272103,-0.2553352032739645,0.0338639805782244,0.0338639805782244,4,1
Q2,synthetic_q2_stress_v2,synthetic,30,linear_ar,tempered,0.0,-0.03747053344131608,-0.03747053344131608,-0.03747053344131608,0.0,0.0,0.09640848090254513,2,2
Q2,synthetic_q2_stress_v2,synthetic,30,moving_average,tempered,0.0,-0.06230668592257437,-0.06230668592257437,-0.06230668592257437,0.0,0.0,0.03838565243281926,3,3
Q2,synthetic_q2_stress_v2,synthetic,30,naive_last,tempered,0.0,-0.035385302545034074,-0.035385302545034074,-0.035385302545034074,0.0,0.0,0.11078553518400189,1,1
Q2,synthetic_q2_stress_v2,synthetic,30,noisy_overreactive,tempered,0.0,-0.0890580491944795,-0.07384081833270141,-0.07384081833270141,0.0,0.0,0.2989452873344439,4,4
Q2,synthetic_q2_stress_v2,synthetic,30,linear_ar,tempered,0.25,-0.03747053344131608,-0.06157265366695235,-0.09468709186974929,0.033114438202796935,0.007163689773718788,0.02865475909487515,2,3
Q2,synthetic_q2_stress_v2,synthetic,30,moving_average,tempered,0.25,-0.06230668592257437,-0.07190309903077917,-0.13097531890042338,0.05907221986964421,0.006280995792883659,0.025123983171534636,3,4
Q2,synthetic_q2_stress_v2,synthetic,30,naive_last,tempered,0.25,-0.035385302545034074,-0.06308168634103456,-0.0850188482896178,0.021937161948583236,0.0077131451360487185,0.030852580544194874,1,2
Q2,synthetic_q2_stress_v2,synthetic,30,noisy_overreactive,tempered,0.25,-0.0890580491944795,-0.14857714016631238,-0.07426451287426578,-0.0743126272920466,0.011819234195299344,0.047276936781197376,4,1
Q2,synthetic_q2_stress_v2,synthetic,30,linear_ar,tempered,0.5,-0.03747053344131608,-0.08567477389258864,-0.1145047067640619,0.028829932871473257,0.013402021317492642,0.026804042634985283,2,3
Q2,synthetic_q2_stress_v2,synthetic,30,moving_average,tempered,0.5,-0.06230668592257437,-0.08149951213898401,-0.1500077006544008,0.06850818851541679,0.012056434412685795,0.02411286882537159,3,4
Q2,synthetic_q2_stress_v2,synthetic,30,naive_last,tempered,0.5,-0.035385302545034074,-0.09077807013703504,-0.10423262404170144,0.013454553904666405,0.014283472981807878,0.028566945963615756,1,2
Q2,synthetic_q2_stress_v2,synthetic,30,noisy_overreactive,tempered,0.5,-0.0890580491944795,-0.22331346199992336,-0.09490564782548429,-0.12840781417443908,0.020633956445671578,0.041267912891343156,4,1
Q2,synthetic_q2_stress_v2,synthetic,30,linear_ar,tempered,1.0,-0.03747053344131608,-0.13387901434386118,-0.15118885725647868,0.0173098429126175,0.024231838285940947,0.024231838285940947,2,3
Q2,synthetic_q2_stress_v2,synthetic,30,moving_average,tempered,1.0,-0.06230668592257437,-0.10069233835539362,-0.18561968258252712,0.0849273442271335,0.022764240453804912,0.022764240453804912,3,4
Q2,synthetic_q2_stress_v2,synthetic,30,naive_last,tempered,1.0,-0.035385302545034074,-0.146170837729036,-0.14014203072107054,-0.006028807007965459,0.0255893981695955,0.0255893981695955,1,2
Q2,synthetic_q2_stress_v2,synthetic,30,noisy_overreactive,tempered,1.0,-0.0890580491944795,-0.37278610566714543,-0.13192788519615947,-0.24085822047098596,0.03382075043412479,0.03382075043412479,4,1
Q2,synthetic_q2_stress_v2,synthetic,31,linear_ar,tempered,0.0,-0.036208441421160205,-0.036208441421160205,-0.036208441421160205,0.0,0.0,0.08975198898254132,2,2
Q2,synthetic_q2_stress_v2,synthetic,31,moving_average,tempered,0.0,-0.06106810588038427,-0.06106810588038427,-0.06106810588038427,0.0,0.0,0.036685627611676444,3,3
Q2,synthetic_q2_stress_v2,synthetic,31,naive_last,tempered,0.0,-0.0335078390825891,-0.0335078390825891,-0.0335078390825891,0.0,0.0,0.10129424870936504,1,1
Q2,synthetic_q2_stress_v2,synthetic,31,noisy_overreactive,tempered,0.0,-0.0826003965832452,-0.067709630438189,-0.067709630438189,0.0,0.0,0.2714604249134311,4,4
Q2,synthetic_q2_stress_v2,synthetic,31,linear_ar,tempered,0.25,-0.036208441421160205,-0.05864643866679554,-0.09365292334128075,0.035006484674485215,0.0070554566946623804,0.028221826778649522,2,3
Q2,synthetic_q2_stress_v2,synthetic,31,moving_average,tempered,0.25,-0.06106810588038427,-0.07023951278330337,-0.12965659364030604,0.059417080857002674,0.006105141050207058,0.02442056420082823,3,4
Q2,synthetic_q2_stress_v2,synthetic,31,naive_last,tempered,0.25,-0.0335078390825891,-0.05883140125993037,-0.08397010953192292,0.025138708271992556,0.00751417712369418,0.03005670849477672,1,2
Q2,synthetic_q2_stress_v2,synthetic,31,noisy_overreactive,tempered,0.25,-0.0826003965832452,-0.13557473666654682,-0.0728944857588417,-0.06268025090770511,0.011434398250900377,0.04573759300360151,4,1
Q2,synthetic_q2_stress_v2,synthetic,31,linear_ar,tempered,0.5,-0.036208441421160205,-0.08108443591243088,-0.1138362841187555,0.032751848206324624,0.013226741499015043,0.026453482998030086,2,3
Q2,synthetic_q2_stress_v2,synthetic,31,moving_average,tempered,0.5,-0.06106810588038427,-0.07941091968622248,-0.1495527956410731,0.07014187595485062,0.011937021624868878,0.023874043249737756,3,4
Q2,synthetic_q2_stress_v2,synthetic,31,naive_last,tempered,0.5,-0.0335078390825891,-0.08415496343727162,-0.10345808520215899,0.019303121764887368,0.013945612487560674,0.027891224975121347,1,2
Q2,synthetic_q2_stress_v2,synthetic,31,noisy_overreactive,tempered,0.5,-0.0826003965832452,-0.20343984289490458,-0.09365382269672112,-0.10978602019818345,0.020028882567255303,0.040057765134510606,4,1
Q2,synthetic_q2_stress_v2,synthetic,31,linear_ar,tempered,1.0,-0.036208441421160205,-0.12596043040370153,-0.1519235668427541,0.02596313643905257,0.024331200654788738,0.024331200654788738,2,3
Q2,synthetic_q2_stress_v2,synthetic,31,moving_average,tempered,1.0,-0.06106810588038427,-0.0977537334920607,-0.18722112340457572,0.08946738991251503,0.023022601398057157,0.023022601398057157,3,4
Q2,synthetic_q2_stress_v2,synthetic,31,naive_last,tempered,1.0,-0.0335078390825891,-0.13480208779195416,-0.14050580146851252,0.005703713676558364,0.025306536912264463,0.025306536912264463,1,2
Q2,synthetic_q2_stress_v2,synthetic,31,noisy_overreactive,tempered,1.0,-0.0826003965832452,-0.3391700553516201,-0.13154602745861757,-0.20762402789300252,0.03317587275949432,0.03317587275949432,4,1
Q2,synthetic_q2_stress_v2,synthetic,32,linear_ar,tempered,0.0,-0.04173119067646322,-0.04173119067646322,-0.04173119067646322,0.0,0.0,0.0930036040456358,2,2
Q2,synthetic_q2_stress_v2,synthetic,32,moving_average,tempered,0.0,-0.06532608106002642,-0.06532608106002642,-0.06532608106002642,0.0,0.0,0.03784290427528263,3,3
Q2,synthetic_q2_stress_v2,synthetic,32,naive_last,tempered,0.0,-0.03966808699451718,-0.03966808699451718,-0.03966808699451718,0.0,0.0,0.10834459433063692,1,1
Q2,synthetic_q2_stress_v2,synthetic,32,noisy_overreactive,tempered,0.0,-0.10015568231304083,-0.08158543737494238,-0.08158543737494238,0.0,0.0,0.28566036179214827,4,4
Q2,synthetic_q2_stress_v2,synthetic,32,linear_ar,tempered,0.25,-0.04173119067646322,-0.06498209168787218,-0.0964442401010588,0.03146214841318662,0.007007566754450248,0.02803026701780099,2,3
Q2,synthetic_q2_stress_v2,synthetic,32,moving_average,tempered,0.25,-0.06532608106002642,-0.07478680712884708,-0.13128885397075882,0.056502046841911735,0.006059976570053698,0.02423990628021479,3,4
Q2,synthetic_q2_stress_v2,synthetic,32,naive_last,tempered,0.25,-0.03966808699451718,-0.06675423557717641,-0.08687489145587195,0.020120655878695534,0.007631886439633689,0.030527545758534756,1,2
Q2,synthetic_q2_stress_v2,synthetic,32,noisy_overreactive,tempered,0.25,-0.10015568231304083,-0.15300052782297946,-0.07812896035614912,-0.07487156746683034,0.011570985445939574,0.046283941783758296,4,1
Q2,synthetic_q2_stress_v2,synthetic,32,linear_ar,tempered,0.5,-0.04173119067646322,-0.08823299269928112,-0.11633577539126394,0.028102782691982825,0.013160081942066085,0.02632016388413217,2,3
Q2,synthetic_q2_stress_v2,synthetic,32,moving_average,tempered,0.5,-0.06532608106002642,-0.08424753319766773,-0.1505127944671785,0.06626526126951077,0.011788935537784115,0.02357787107556823,3,4
Q2,synthetic_q2_stress_v2,synthetic,32,naive_last,tempered,0.5,-0.03966808699451718,-0.09384038415983563,-0.10602651526303374,0.012186131103198106,0.014204053833091755,0.02840810766618351,1,2
Q2,synthetic_q2_stress_v2,synthetic,32,noisy_overreactive,tempered,0.5,-0.10015568231304083,-0.2244156182710165,-0.09849296554014672,-0.12592265273086978,0.020204548789191142,0.040409097578382284,4,1
Q2,synthetic_q2_stress_v2,synthetic,32,linear_ar,tempered,1.0,-0.04173119067646322,-0.134734794722099,-0.15380454885234043,0.019069754130241423,0.02400899504422833,0.02400899504422833,2,3
Q2,synthetic_q2_stress_v2,synthetic,32,moving_average,tempered,1.0,-0.06532608106002642,-0.10316898533530906,-0.18708789752855803,0.08391891219324897,0.02253299092712737,0.02253299092712737,3,4
Q2,synthetic_q2_stress_v2,synthetic,32,naive_last,tempered,1.0,-0.03966808699451718,-0.1480126813251541,-0.14233027210887844,-0.005682409216275663,0.025558433586891836,0.025558433586891836,1,2
Q2,synthetic_q2_stress_v2,synthetic,32,noisy_overreactive,tempered,1.0,-0.10015568231304083,-0.36724579916709055,-0.13583360834218683,-0.23141219082490372,0.0335039943967468,0.0335039943967468,4,1
Q2,synthetic_q2_stress_v2,synthetic,33,linear_ar,tempered,0.0,-0.04113341989455992,-0.04113341989455992,-0.04113341989455992,0.0,0.0,0.09630292565734558,2,2
Q2,synthetic_q2_stress_v2,synthetic,33,moving_average,tempered,0.0,-0.06387081557880557,-0.06387081557880557,-0.06387081557880557,0.0,0.0,0.03819988131487082,3,3
Q2,synthetic_q2_stress_v2,synthetic,33,naive_last,tempered,0.0,-0.03881031397160058,-0.03881031397160058,-0.03881031397160058,0.0,0.0,0.1122453217707142,1,1
Q2,synthetic_q2_stress_v2,synthetic,33,noisy_overreactive,tempered,0.0,-0.10131196670026714,-0.07982164757935403,-0.07982164757935403,0.0,0.0,0.3029455240138869,4,4
Q2,synthetic_q2_stress_v2,synthetic,33,linear_ar,tempered,0.25,-0.04113341989455992,-0.0652091513088963,-0.09667852908848279,0.031469377779586485,0.007026168556735993,0.028104674226943974,2,3
Q2,synthetic_q2_stress_v2,synthetic,33,moving_average,tempered,0.25,-0.06387081557880557,-0.07342078590752327,-0.13019536451478061,0.05677457860725735,0.0060011962155947255,0.024004784862378902,3,4
Q2,synthetic_q2_stress_v2,synthetic,33,naive_last,tempered,0.25,-0.03881031397160058,-0.06687164441427912,-0.08568178418335769,0.018810139769078568,0.0076420858672463675,0.03056834346898547,1,2
Q2,synthetic_q2_stress_v2,synthetic,33,noisy_overreactive,tempered,0.25,-0.10131196670026714,-0.15555802858282577,-0.07742045186275792,-0.07813757672006785,0.011958239936627459,0.047832959746509834,4,1
Q2,synthetic_q2_stress_v2,synthetic,33,linear_ar,tempered,0.5,-0.04113341989455992,-0.08928488272323269,-0.1164020263980897,0.027117143674857014,0.013057065469556687,0.026114130939113373,2,3
Q2,synthetic_q2_stress_v2,synthetic,33,moving_average,tempered,0.5,-0.06387081557880557,-0.08297075623624096,-0.1491179675648454,0.06614721132860445,0.011641320118379673,0.023282640236759345,3,4
Q2,synthetic_q2_stress_v2,synthetic,33,naive_last,tempered,0.5,-0.03881031397160058,-0.09493297485695767,-0.10459993208713003,0.009666957230172357,0.014067948020985793,0.028135896041971586,1,2
Q2,synthetic_q2_stress_v2,synthetic,33,noisy_overreactive,tempered,0.5,-0.10131196670026714,-0.23129440958629746,-0.09790835113665111,-0.13338605844964635,0.020724914761420674,0.04144982952284135,4,1
Q2,synthetic_q2_stress_v2,synthetic,33,linear_ar,tempered,1.0,-0.04113341989455992,-0.13743634555190548,-0.15325713996624732,0.015820794414341838,0.023676044070258296,0.023676044070258296,2,3
Q2,synthetic_q2_stress_v2,synthetic,33,moving_average,tempered,1.0,-0.06387081557880557,-0.10207069689367639,-0.184870411455582,0.08279971456190562,0.022156908161767675,0.022156908161767675,3,4
Q2,synthetic_q2_stress_v2,synthetic,33,naive_last,tempered,1.0,-0.03881031397160058,-0.15105563574231476,-0.14016267111169078,-0.010892964630623975,0.02503874687540202,0.02503874687540202,1,2
Q2,synthetic_q2_stress_v2,synthetic,33,noisy_overreactive,tempered,1.0,-0.10131196670026714,-0.382767171593241,-0.1348811234609708,-0.24788604813227016,0.03388515457395634,0.03388515457395634,4,1
Q2,synthetic_q2_stress_v2,synthetic,34,linear_ar,tempered,0.0,-0.04047386889745034,-0.04047386889745034,-0.04047386889745034,0.0,0.0,0.09680695764318732,2,2
Q2,synthetic_q2_stress_v2,synthetic,34,moving_average,tempered,0.0,-0.06835406459175694,-0.06835406459175694,-0.06835406459175694,0.0,0.0,0.037422846489162935,3,3
Q2,synthetic_q2_stress_v2,synthetic,34,naive_last,tempered,0.0,-0.036726976775633295,-0.036726976775633295,-0.036726976775633295,0.0,0.0,0.1062195948851531,1,1
Q2,synthetic_q2_stress_v2,synthetic,34,noisy_overreactive,tempered,0.0,-0.08776168914275871,-0.07054716629680455,-0.07054716629680455,0.0,0.0,0.2821408266607047,4,4
Q2,synthetic_q2_stress_v2,synthetic,34,linear_ar,tempered,0.25,-0.04047386889745034,-0.06467560830824717,-0.1006394680743961,0.03596385976614892,0.007250330815962736,0.029001323263850944,2,3
Q2,synthetic_q2_stress_v2,synthetic,34,moving_average,tempered,0.25,-0.06835406459175694,-0.07770977621404769,-0.13825079590634898,0.06054101969230129,0.00620806551684271,0.02483226206737084,3,4
Q2,synthetic_q2_stress_v2,synthetic,34,naive_last,tempered,0.25,-0.036726976775633295,-0.06328187549692156,-0.09018202888879588,0.02690015339187432,0.007670001450236609,0.030680005800946437,1,2
Q2,synthetic_q2_stress_v2,synthetic,34,noisy_overreactive,tempered,0.25,-0.08776168914275871,-0.14108237296198076,-0.07905394145564067,-0.06202843150634009,0.01175640461746334,0.04702561846985336,4,1
Q2,synthetic_q2_stress_v2,synthetic,34,linear_ar,tempered,0.5,-0.04047386889745034,-0.088877347719044,-0.12115939657412407,0.03228204885508007,0.013583039587297981,0.027166079174595962,2,3
Q2,synthetic_q2_stress_v2,synthetic,34,moving_average,tempered,0.5,-0.06835406459175694,-0.08706548783633841,-0.15791376037020127,0.07084827253386286,0.012044936319972463,0.024089872639944925,3,4
Q2,synthetic_q2_stress_v2,synthetic,34,naive_last,tempered,0.5,-0.036726976775633295,-0.08983677421820983,-0.10995317899804738,0.020116404779837546,0.014242961938077104,0.028485923876154208,1,2
Q2,synthetic_q2_stress_v2,synthetic,34,noisy_overreactive,tempered,0.5,-0.08776168914275871,-0.2116175796271569,-0.10035162778350466,-0.11126595184365225,0.020550339123809568,0.041100678247619135,4,1
Q2,synthetic_q2_stress_v2,synthetic,34,linear_ar,tempered,1.0,-0.04047386889745034,-0.13728082654063767,-0.1595973326577888,0.022316506117151136,0.02477514922786349,0.02477514922786349,2,3
Q2,synthetic_q2_stress_v2,synthetic,34,moving_average,tempered,1.0,-0.06835406459175694,-0.10577691108091988,-0.19505863010123856,0.08928171902031867,0.02289412764566016,0.02289412764566016,3,4
Q2,synthetic_q2_stress_v2,synthetic,34,naive_last,tempered,1.0,-0.036726976775633295,-0.1429465716607864,-0.1473460876102886,0.00439951594950222,0.025760436372116943,0.025760436372116943,1,2
Q2,synthetic_q2_stress_v2,synthetic,34,noisy_overreactive,tempered,1.0,-0.08776168914275871,-0.35268799295750936,-0.13911457476554615,-0.2135734181919632,0.03410413889812226,0.03410413889812226,4,1
Q2,synthetic_q2_stress_v2,synthetic,35,linear_ar,tempered,0.0,-0.040303597656331513,-0.040303597656331513,-0.040303597656331513,0.0,0.0,0.09481987159628683,2,2
Q2,synthetic_q2_stress_v2,synthetic,35,moving_average,tempered,0.0,-0.06215574728529149,-0.06215574728529149,-0.06215574728529149,0.0,0.0,0.03805705230852143,3,3
Q2,synthetic_q2_stress_v2,synthetic,35,naive_last,tempered,0.0,-0.037923302484140935,-0.037923302484140935,-0.037923302484140935,0.0,0.0,0.11207085396545473,1,1
Q2,synthetic_q2_stress_v2,synthetic,35,noisy_overreactive,tempered,0.0,-0.10214542341740028,-0.08576505264714508,-0.08576505264714508,0.0,0.0,0.30918311093240713,4,4
Q2,synthetic_q2_stress_v2,synthetic,35,linear_ar,tempered,0.25,-0.040303597656331513,-0.06400856555540321,-0.09481380722611536,0.03080524167071215,0.0070764775037355275,0.02830591001494211,2,3
Q2,synthetic_q2_stress_v2,synthetic,35,moving_average,tempered,0.25,-0.06215574728529149,-0.07167001036242186,-0.12813456829315253,0.05646455793073067,0.006007444384061182,0.024029777536244728,3,4
Q2,synthetic_q2_stress_v2,synthetic,35,naive_last,tempered,0.25,-0.037923302484140935,-0.06594101597550461,-0.08415189086968174,0.018210874894177123,0.007779188269888135,0.03111675307955254,1,2
Q2,synthetic_q2_stress_v2,synthetic,35,noisy_overreactive,tempered,0.25,-0.10214542341740028,-0.16306083038024685,-0.07518750701100178,-0.08787332336924507,0.012278411525626497,0.04911364610250599,4,1
Q2,synthetic_q2_stress_v2,synthetic,35,linear_ar,tempered,0.5,-0.040303597656331513,-0.08771353345447493,-0.11434301845695852,0.02662948500248359,0.013109142579251184,0.02621828515850237,2,3
Q2,synthetic_q2_stress_v2,synthetic,35,moving_average,tempered,0.5,-0.06215574728529149,-0.0811842734395522,-0.1470135553640226,0.0658292819244704,0.011618366951035084,0.023236733902070168,3,4
Q2,synthetic_q2_stress_v2,synthetic,35,naive_last,tempered,0.5,-0.037923302484140935,-0.09395872946686831,-0.10306420383994284,0.009105474373074532,0.014245596544278014,0.02849119308855603,1,2
Q2,synthetic_q2_stress_v2,synthetic,35,noisy_overreactive,tempered,0.5,-0.10214542341740028,-0.2403566081133486,-0.09576450071738422,-0.1445921073959644,0.02134266434341655,0.0426853286868331,4,1
Q2,synthetic_q2_stress_v2,synthetic,35,linear_ar,tempered,1.0,-0.040303597656331513,-0.1351234692526183,-0.15078386398179522,0.015660394729176907,0.023644704473675827,0.023644704473675827,2,3
Q2,synthetic_q2_stress_v2,synthetic,35,moving_average,tempered,1.0,-0.06215574728529149,-0.10021279959381293,-0.18265944896803626,0.08244664937422333,0.02209626853714868,0.02209626853714868,3,4
Q2,synthetic_q2_stress_v2,synthetic,35,naive_last,tempered,1.0,-0.037923302484140935,-0.14999415644959566,-0.13848605288237556,-0.011508103567220096,0.02517968824901797,0.02517968824901797,1,2
Q2,synthetic_q2_stress_v2,synthetic,35,noisy_overreactive,tempered,1.0,-0.10214542341740028,-0.39494816357955215,-0.1328693036946965,-0.2620788598848557,0.034929284932898416,0.034929284932898416,4,1
Q2,synthetic_q2_stress_v2,synthetic,36,linear_ar,tempered,0.0,-0.03762862917211544,-0.03762862917211544,-0.03762862917211544,0.0,0.0,0.09215740326673752,2,2
Q2,synthetic_q2_stress_v2,synthetic,36,moving_average,tempered,0.0,-0.06165578872792189,-0.06165578872792189,-0.06165578872792189,0.0,0.0,0.03697424962822045,3,3
Q2,synthetic_q2_stress_v2,synthetic,36,naive_last,tempered,0.0,-0.035088227742354795,-0.035088227742354795,-0.035088227742354795,0.0,0.0,0.10574300228864296,1,1
Q2,synthetic_q2_stress_v2,synthetic,36,noisy_overreactive,tempered,0.0,-0.08951986983203285,-0.07445091103663254,-0.07445091103663254,0.0,0.0,0.28272072347812516,4,4
Q2,synthetic_q2_stress_v2,synthetic,36,linear_ar,tempered,0.25,-0.03762862917211544,-0.060667979988799824,-0.09373098067101582,0.033063000682215994,0.006949862501520318,0.02779945000608127,2,3
Q2,synthetic_q2_stress_v2,synthetic,36,moving_average,tempered,0.25,-0.06165578872792189,-0.070899351134977,-0.1281164808206504,0.05721712968567341,0.006120050420497547,0.024480201681990187,3,4
Q2,synthetic_q2_stress_v2,synthetic,36,naive_last,tempered,0.25,-0.035088227742354795,-0.061523978314515546,-0.08326773239803614,0.021743754083520597,0.007453273786726165,0.02981309514690466,1,2
Q2,synthetic_q2_stress_v2,synthetic,36,noisy_overreactive,tempered,0.25,-0.08951986983203285,-0.14513109190616383,-0.07213269068308696,-0.07299840122307687,0.011121512768353123,0.04448605107341249,4,1
Q2,synthetic_q2_stress_v2,synthetic,36,linear_ar,tempered,0.5,-0.03762862917211544,-0.08370733080548419,-0.1135301365044381,0.029822805698953916,0.013026293627146414,0.02605258725429283,2,3
Q2,synthetic_q2_stress_v2,synthetic,36,moving_average,tempered,0.5,-0.06165578872792189,-0.08014291354203211,-0.14726243743347803,0.06711952389144592,0.011844613934169091,0.023689227868338183,3,4
Q2,synthetic_q2_stress_v2,synthetic,36,naive_last,tempered,0.5,-0.035088227742354795,-0.08795972888667627,-0.10223800503628769,0.014278276149611413,0.01383187187031904,0.02766374374063808,1,2
Q2,synthetic_q2_stress_v2,synthetic,36,noisy_overreactive,tempered,0.5,-0.08951986983203285,-0.21581127277569515,-0.09224016992050624,-0.12357110285518891,0.019565745655528943,0.039131491311057885,4,1
Q2,synthetic_q2_stress_v2,synthetic,36,linear_ar,tempered,1.0,-0.03762862917211544,-0.12978603243885295,-0.1508632049238871,0.021077172485034157,0.023925805087554607,0.023925805087554607,2,3
Q2,synthetic_q2_stress_v2,synthetic,36,moving_average,tempered,1.0,-0.06165578872792189,-0.09863003835614234,-0.183693345605089,0.08506330724894665,0.02264135625033315,0.02264135625033315,3,4
Q2,synthetic_q2_stress_v2,synthetic,36,naive_last,tempered,1.0,-0.035088227742354795,-0.14083123003099776,-0.13830141818457464,-0.002529811846423119,0.025020659758011196,0.025020659758011196,1,2
Q2,synthetic_q2_stress_v2,synthetic,36,noisy_overreactive,tempered,1.0,-0.08951986983203285,-0.3571716345147577,-0.1290064802260738,-0.2281651542886839,0.03245375244072682,0.03245375244072682,4,1
Q2,synthetic_q2_stress_v2,synthetic,37,linear_ar,tempered,0.0,-0.04095455950922835,-0.04095455950922835,-0.04095455950922835,0.0,0.0,0.09260351350737558,2,2
Q2,synthetic_q2_stress_v2,synthetic,37,moving_average,tempered,0.0,-0.06310292117305207,-0.06310292117305207,-0.06310292117305207,0.0,0.0,0.037093367376866616,3,3
Q2,synthetic_q2_stress_v2,synthetic,37,naive_last,tempered,0.0,-0.038459026734918536,-0.038459026734918536,-0.038459026734918536,0.0,0.0,0.10811231414487936,1,1
Q2,synthetic_q2_stress_v2,synthetic,37,noisy_overreactive,tempered,0.0,-0.09840693748744234,-0.08191152914749392,-0.08191152914749392,0.0,0.0,0.2893906550077779,4,4
Q2,synthetic_q2_stress_v2,synthetic,37,linear_ar,tempered,0.25,-0.04095455950922835,-0.06410543788607226,-0.09591865107726247,0.03181321319119021,0.006936796041657189,0.027747184166628757,2,3
Q2,synthetic_q2_stress_v2,synthetic,37,moving_average,tempered,0.25,-0.06310292117305207,-0.07237626301726872,-0.13042740632019684,0.05805114330292811,0.006062508065340842,0.02425003226136337,3,4
Q2,synthetic_q2_stress_v2,synthetic,37,naive_last,tempered,0.25,-0.038459026734918536,-0.06548710527113837,-0.08579315749781019,0.020306052226671825,0.007619875109725383,0.030479500438901533,1,2
Q2,synthetic_q2_stress_v2,synthetic,37,noisy_overreactive,tempered,0.25,-0.09840693748744234,-0.15425919289943837,-0.07625481604828475,-0.07800437685115362,0.011729532052902173,0.04691812821160869,4,1
Q2,synthetic_q2_stress_v2,synthetic,37,linear_ar,tempered,0.5,-0.04095455950922835,-0.08725631626291613,-0.11577342985522729,0.028517113592311155,0.01299919562862602,0.02599839125725204,2,3
